namekey;imageurl;person;personLabel;personDescription;wikipediaENurl
http://www.wikidata.org/entity/Q16278629;https://commons.wikimedia.org/wiki/Special:Redirect/file/Lynsey_De_Paul_-_TopPop_1973_1.png?width=1024;http://www.wikidata.org/entity/Q463221;Lynsey de Paul;English singer-songwriter (1948–2014);https://en.wikipedia.org/wiki/Lynsey_de_Paul
http://www.wikidata.org/entity/Q75976043;https://commons.wikimedia.org/wiki/Special:Redirect/file/Grove_Karl_Gilbert_0129.jpg?width=1024;http://www.wikidata.org/entity/Q463448;Grove Karl Gilbert;American geologist (1843–1918);https://en.wikipedia.org/wiki/Grove_Karl_Gilbert
http://www.wikidata.org/entity/Q19688407;https://commons.wikimedia.org/wiki/Special:Redirect/file/JME_McTaggart.jpg?width=1024;http://www.wikidata.org/entity/Q463553;J. M. E. McTaggart;British philosopher (1866-1925);https://en.wikipedia.org/wiki/J._M._E._McTaggart
http://www.wikidata.org/entity/Q65153087;https://commons.wikimedia.org/wiki/Special:Redirect/file/Esfir_Shub.jpg?width=1024;http://www.wikidata.org/entity/Q463767;Esfir Shub;Soviet film director and film editor (1894-1959);https://en.wikipedia.org/wiki/Esfir_Shub
http://www.wikidata.org/entity/Q122207030;https://commons.wikimedia.org/wiki/Special:Redirect/file/Shefqet_Verlaci.jpg?width=1024;http://www.wikidata.org/entity/Q463851;Shefqet Vërlaci;Albanian prime minister (1877-1946);https://en.wikipedia.org/wiki/Shefqet_V%C3%ABrlaci
http://www.wikidata.org/entity/Q110677928;https://commons.wikimedia.org/wiki/Special:Redirect/file/%E5%8F%A4%E4%BB%8A%E7%99%BE%E7%BE%8E%E5%9C%96%E4%B9%8B%E9%99%B0%E5%90%8E%EF%BC%88One_hundred_beauties_Empress_Yin%EF%BC%89.png?width=1024;http://www.wikidata.org/entity/Q463973;Yin Lihua;Han dynasty empress;https://en.wikipedia.org/wiki/Yin_Lihua
http://www.wikidata.org/entity/Q61483026;https://commons.wikimedia.org/wiki/Special:Redirect/file/Caresse_Crosby_and_her_whippet.jpg?width=1024;http://www.wikidata.org/entity/Q464037;Caresse Crosby;American publisher, activist, and inventor of the bra (1892–1970);https://en.wikipedia.org/wiki/Caresse_Crosby
http://www.wikidata.org/entity/Q123817606;https://commons.wikimedia.org/wiki/Special:Redirect/file/Goce_Sedloski_-_SV_Mattersburg.jpg?width=1024;http://www.wikidata.org/entity/Q464412;Goce Sedloski;Macedonian association football player;https://en.wikipedia.org/wiki/Goce_Sedloski
http://www.wikidata.org/entity/Q18615503;https://commons.wikimedia.org/wiki/Special:Redirect/file/Wieke_Paulusma_-_D66_TK2021_candidate_Nr.15.jpg?width=1024;http://www.wikidata.org/entity/Q46445036;Wieke Paulusma;Dutch politician;https://en.wikipedia.org/wiki/Wieke_Paulusma
http://www.wikidata.org/entity/Q58785371;https://commons.wikimedia.org/wiki/Special:Redirect/file/Amma_Sachi.JPG?width=1024;http://www.wikidata.org/entity/Q464487;Sachi Amma;Japanese rock climber;https://en.wikipedia.org/wiki/Sachi_Amma
http://www.wikidata.org/entity/Q3661893;https://commons.wikimedia.org/wiki/Special:Redirect/file/Cass_Gilbert.jpg?width=1024;http://www.wikidata.org/entity/Q464603;Cass Gilbert;American architect (1859-1934);https://en.wikipedia.org/wiki/Cass_Gilbert
http://www.wikidata.org/entity/Q19011120;https://commons.wikimedia.org/wiki/Special:Redirect/file/R%C4%83zvan_Lucescu_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q464684;Răzvan Lucescu;Romanian professional football coach and former player;https://en.wikipedia.org/wiki/R%C4%83zvan_Lucescu
http://www.wikidata.org/entity/Q19803442;https://commons.wikimedia.org/wiki/Special:Redirect/file/AB_Dille.png?width=1024;http://www.wikidata.org/entity/Q4647547;A. B. Dille;American football player and coach;https://en.wikipedia.org/wiki/A._B._Dille
http://www.wikidata.org/entity/Q19803442;https://commons.wikimedia.org/wiki/Special:Redirect/file/A_B_M_Mohiuddin_Chowdhury_%2801%29.jpg?width=1024;http://www.wikidata.org/entity/Q4647563;A. B. M. Mohiuddin Chowdhury;Bangladeshi politician (1944-2017);https://en.wikipedia.org/wiki/A._B._M._Mohiuddin_Chowdhury
http://www.wikidata.org/entity/Q19803442;https://commons.wikimedia.org/wiki/Special:Redirect/file/A.B.Raj.jpg?width=1024;http://www.wikidata.org/entity/Q4647568;A. B. Raj;Indian film director (1925–2020);https://en.wikipedia.org/wiki/A._B._Raj
http://www.wikidata.org/entity/Q19803442;https://commons.wikimedia.org/wiki/Special:Redirect/file/ACLyles_LA_2009.jpg?width=1024;http://www.wikidata.org/entity/Q4647620;A. C. Lyles;American movie producer (1918-2013);https://en.wikipedia.org/wiki/A._C._Lyles
http://www.wikidata.org/entity/Q19803442;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sreehari_A._C..jpg?width=1024;http://www.wikidata.org/entity/Q4647632;A. C. Sreehari;Indian poet;https://en.wikipedia.org/wiki/A._C._Sreehari
http://www.wikidata.org/entity/Q19803442;https://commons.wikimedia.org/wiki/Special:Redirect/file/Duraiarasan.jpg?width=1024;http://www.wikidata.org/entity/Q4647705;A. Durai Arasan;Indian politician (1922–1998);https://en.wikipedia.org/wiki/A._Durai_Arasan
http://www.wikidata.org/entity/Q97291627;https://commons.wikimedia.org/wiki/Special:Redirect/file/A._G._Lancione_-_30th_District_-_Ohio_House_of_Representatives_109th_General_Assembly_-_DPLA_-_5586be78567b1fe89fca76f0a79cfcb8_%28page_6%29_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q4647791;Americus Gabe Lancione;former member of the Ohio House of Representatives (1907-1989);https://en.wikipedia.org/wiki/A._G._Lancione
http://www.wikidata.org/entity/Q112207693;https://commons.wikimedia.org/wiki/Special:Redirect/file/Mai_Khoi.jpg?width=1024;http://www.wikidata.org/entity/Q46483209;Mai Khôi;Vietnamese singer, artist and political activist;https://en.wikipedia.org/wiki/Mai_Kh%C3%B4i
http://www.wikidata.org/entity/Q106832390;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jin_Xing_at_WEForum_%28sq_cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q464844;Jin Xing;Chinese ballerina, modern dancer, choreographer and actress;https://en.wikipedia.org/wiki/Jin_Xing
http://www.wikidata.org/entity/Q57959338;https://commons.wikimedia.org/wiki/Special:Redirect/file/Baden_powell_1971.jpg?width=1024;http://www.wikidata.org/entity/Q464993;Baden Powell;Brazilian musician (1937-2000);https://en.wikipedia.org/wiki/Baden_Powell_(guitarist)
http://www.wikidata.org/entity/Q16290281;https://commons.wikimedia.org/wiki/Special:Redirect/file/Divya_Bharti.jpg?width=1024;http://www.wikidata.org/entity/Q465005;Divya Bharti;Indian actress (1974-1993);https://en.wikipedia.org/wiki/Divya_Bharti
http://www.wikidata.org/entity/Q112581009;https://commons.wikimedia.org/wiki/Special:Redirect/file/Ho_Xuan_Huong.png?width=1024;http://www.wikidata.org/entity/Q465259;Ho Xuan Huong;Vietnamese poet;https://en.wikipedia.org/wiki/H%E1%BB%93_Xu%C3%A2n_H%C6%B0%C6%A1ng
http://www.wikidata.org/entity/Q110184957;https://commons.wikimedia.org/wiki/Special:Redirect/file/Bishop_Peter_Nguyen_Van_Nhon%2C_Hanoi.JPG?width=1024;http://www.wikidata.org/entity/Q465435;Pierre Nguyễn Văn Nhơn;Vietnamese cardinal;https://en.wikipedia.org/wiki/Pierre_Nguy%E1%BB%85n_V%C4%83n_Nh%C6%A1n
http://www.wikidata.org/entity/Q112609769;https://commons.wikimedia.org/wiki/Special:Redirect/file/Hiep_Hoa.jpg?width=1024;http://www.wikidata.org/entity/Q465598;Hiệp Hòa;Vietnamese emperor (1847–1883);https://en.wikipedia.org/wiki/Hi%E1%BB%87p_H%C3%B2a
http://www.wikidata.org/entity/Q20731003;https://commons.wikimedia.org/wiki/Special:Redirect/file/Michael_C._Kerr_-_Brady-Handy_%281%29.jpg?width=1024;http://www.wikidata.org/entity/Q465836;Michael C. Kerr;American politician (1827-1876);https://en.wikipedia.org/wiki/Michael_C._Kerr
http://www.wikidata.org/entity/Q42506454;https://commons.wikimedia.org/wiki/Special:Redirect/file/FrancesPowerCobb.jpg?width=1024;http://www.wikidata.org/entity/Q466162;Frances Power Cobbe;Irish writer, social reformer, anti-vivisection activist and leading suffragette (1822-1904);https://en.wikipedia.org/wiki/Frances_Power_Cobbe
http://www.wikidata.org/entity/Q19720184;https://commons.wikimedia.org/wiki/Special:Redirect/file/Trey-Anastasio2009_2.jpg?width=1024;http://www.wikidata.org/entity/Q466302;Trey Anastasio;American guitarist;https://en.wikipedia.org/wiki/Trey_Anastasio
http://www.wikidata.org/entity/Q18199985;https://commons.wikimedia.org/wiki/Special:Redirect/file/AbbeyRyan_AmericanPainter_InTheStudio.jpg?width=1024;http://www.wikidata.org/entity/Q4664057;Abbey Ryan;American artist;https://en.wikipedia.org/wiki/Abbey_Ryan
http://www.wikidata.org/entity/Q20830295;https://commons.wikimedia.org/wiki/Special:Redirect/file/AbbieGerrishJones1901.png?width=1024;http://www.wikidata.org/entity/Q4664142;Abbie Gerrish-Jones;American composer and librettist (1863-1929);https://en.wikipedia.org/wiki/Abbie_Gerrish-Jones
http://www.wikidata.org/entity/Q21147640;https://commons.wikimedia.org/wiki/Special:Redirect/file/Cris_Morena.png?width=1024;http://www.wikidata.org/entity/Q466444;Cris Morena;Argentinian actress;https://en.wikipedia.org/wiki/Cris_Morena
http://www.wikidata.org/entity/Q111536966;https://commons.wikimedia.org/wiki/Special:Redirect/file/Wilfred_H._Huddleston.jpg?width=1024;http://www.wikidata.org/entity/Q466503;Wilfred Hudleston Hudleston;British geologist (1828-1909);https://en.wikipedia.org/wiki/Wilfred_Hudleston_Hudleston
http://www.wikidata.org/entity/Q81903464;https://commons.wikimedia.org/wiki/Special:Redirect/file/Abi_Roberts.png?width=1024;http://www.wikidata.org/entity/Q4667525;Abi Roberts;British comedian;https://en.wikipedia.org/wiki/Abi_Roberts
http://www.wikidata.org/entity/Q81903464;https://commons.wikimedia.org/wiki/Special:Redirect/file/Abi_Phillips.jpg?width=1024;http://www.wikidata.org/entity/Q4667527;Abi Phillips;British actress and singer;https://en.wikipedia.org/wiki/Abi_Phillips
http://www.wikidata.org/entity/Q16278522;https://commons.wikimedia.org/wiki/Special:Redirect/file/LoloJones2008.jpg?width=1024;http://www.wikidata.org/entity/Q466911;Lolo Jones;American athletics competitor and bobsledder;https://en.wikipedia.org/wiki/Lolo_Jones
http://www.wikidata.org/entity/Q111018421;https://commons.wikimedia.org/wiki/Special:Redirect/file/Marcus_Thames_%282011%29.jpg?width=1024;http://www.wikidata.org/entity/Q467279;Marcus Thames;American baseball player;https://en.wikipedia.org/wiki/Marcus_Thames
http://www.wikidata.org/entity/Q87120561;https://commons.wikimedia.org/wiki/Special:Redirect/file/Betsey_Johnson%2C_Red_Dress_Collection_2007.jpg?width=1024;http://www.wikidata.org/entity/Q467665;Betsey Johnson;American fashion designer;https://en.wikipedia.org/wiki/Betsey_Johnson
http://www.wikidata.org/entity/Q21056411;https://commons.wikimedia.org/wiki/Special:Redirect/file/Senator_Tineke_Huizinga_2_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q467833;Tineke Huizinga;Dutch politician;https://en.wikipedia.org/wiki/Tineke_Huizinga
http://www.wikidata.org/entity/Q121084975;https://commons.wikimedia.org/wiki/Special:Redirect/file/Adah_B._Thoms_%28page_32_crop%29.jpg?width=1024;http://www.wikidata.org/entity/Q4678392;Adah Belle Thoms;American nurse and activist (1870-1943);https://en.wikipedia.org/wiki/Adah_Belle_Thoms
http://www.wikidata.org/entity/Q121084975;https://commons.wikimedia.org/wiki/Special:Redirect/file/Adah-Sharma-grace-Filmfare-Glamour-and-Style-Awards-2019-23-1_%28cropped%29.jpg?width=1024;http://www.wikidata.org/entity/Q4678398;Adah Sharma;Indian film actress;https://en.wikipedia.org/wiki/Adah_Sharma
http://www.wikidata.org/entity/Q21141837;https://commons.wikimedia.org/wiki/Special:Redirect/file/Gerardina_Trovato_sez.JPG?width=1024;http://www.wikidata.org/entity/Q467900;Gerardina Trovato;Italian singer;https://en.wikipedia.org/wiki/Gerardina_Trovato
http://www.wikidata.org/entity/Q16290281;https://commons.wikimedia.org/wiki/Special:Redirect/file/Divya_Dutta_graces_the_screening_of_Sonata.jpg?width=1024;http://www.wikidata.org/entity/Q467964;Divya Dutta;Indian actress;https://en.wikipedia.org/wiki/Divya_Dutta
http://www.wikidata.org/entity/Q18201672;https://commons.wikimedia.org/wiki/Special:Redirect/file/2022-03-13_Wintersport%2C_Skisprung-Weltcup_der_Frauen_in_Oberhof_1DX_7255_by_Stepro.jpg?width=1024;http://www.wikidata.org/entity/Q468208;Ema Klinec;Slovenian ski jumper;https://en.wikipedia.org/wiki/Ema_Klinec
http://www.wikidata.org/entity/Q4682409;https://commons.wikimedia.org/wiki/Special:Redirect/file/Adewale_Ayuba.JPG?width=1024;http://www.wikidata.org/entity/Q4682418;Adewale Ayuba;Nigerian singer of fuji music;https://en.wikipedia.org/wiki/Adewale_Ayuba
http://www.wikidata.org/entity/Q55078046;https://commons.wikimedia.org/wiki/Special:Redirect/file/Aditi_Singh_Sharma%2C_23_September_2020.jpg?width=1024;http://www.wikidata.org/entity/Q4683043;Aditi Singh Sharma;singer;https://en.wikipedia.org/wiki/Aditi_Singh_Sharma
http://www.wikidata.org/entity/Q2824680;https://commons.wikimedia.org/wiki/Special:Redirect/file/Nigererian_Public_Domain_images_24.jpg?width=1024;http://www.wikidata.org/entity/Q4683959;Ado Bayero;Nigerian king (1930–2014);https://en.wikipedia.org/wiki/Ado_Bayero
http://www.wikidata.org/entity/Q21142901;https://commons.wikimedia.org/wiki/Special:Redirect/file/Adolphine_Fletcher_Terry_wedding_photo%2C_1910.png?width=1024;http://www.wikidata.org/entity/Q4684442;Adolphine Fletcher Terry;American activist (1882–1976);https://en.wikipedia.org/wiki/Adolphine_Fletcher_Terry
http://www.wikidata.org/entity/Q61438618;https://commons.wikimedia.org/wiki/Special:Redirect/file/Happy_Rockefeller_1973.JPG?width=1024;http://www.wikidata.org/entity/Q468487;Happy Rockefeller;Second Lady of the United States from 1974 to 1977;https://en.wikipedia.org/wiki/Happy_Rockefeller
http://www.wikidata.org/entity/Q3289530;https://commons.wikimedia.org/wiki/Special:Redirect/file/Jemima_Goldsmith.jpg?width=1024;http://www.wikidata.org/entity/Q468577;Jemima Goldsmith;British screenwriter, television, film and documentary producer;https://en.wikipedia.org/wiki/Jemima_Goldsmith
http://www.wikidata.org/entity/Q96335555;https://commons.wikimedia.org/wiki/Special:Redirect/file/GanNing.jpg?width=1024;http://www.wikidata.org/entity/Q468706;Gan Ning;General serving warlord Sun Quan (died c. 220);https://en.wikipedia.org/wiki/Gan_Ning
http://www.wikidata.org/entity/Q105460561;https://commons.wikimedia.org/wiki/Special:Redirect/file/Zhou_gong.jpg?width=1024;http://www.wikidata.org/entity/Q468747;Duke of Zhou;Legendary regional lord, regent, and culture hero of the early Zhou dynasty;https://en.wikipedia.org/wiki/Duke_of_Zhou
http://www.wikidata.org/entity/Q69507739;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sungjaegi2013.png?width=1024;http://www.wikidata.org/entity/Q4688112;Sung Jae-gi;South Korean masculism activist (1967-2013);https://en.wikipedia.org/wiki/Sung_Jae-gi
http://www.wikidata.org/entity/Q100275580;https://commons.wikimedia.org/wiki/Special:Redirect/file/Dr_Ahmad_Zahid_Hamidi.png?width=1024;http://www.wikidata.org/entity/Q4695503;Ahmad Zahid Hamidi;14th Deputy Prime Minister of Malaysia;https://en.wikipedia.org/wiki/Ahmad_Zahid_Hamidi
http://www.wikidata.org/entity/Q16281347;https://commons.wikimedia.org/wiki/Special:Redirect/file/Bk_dance_spin_%28cropped%29_-_Bourne.jpg?width=1024;http://www.wikidata.org/entity/Q469787;Shae-Lynn Bourne;Canadian ice dancer and choreographer (born 1976);https://en.wikipedia.org/wiki/Shae-Lynn_Bourne
http://www.wikidata.org/entity/Q106107496;https://commons.wikimedia.org/wiki/Special:Redirect/file/Namer_wolf_2.jpg?width=1024;http://www.wikidata.org/entity/Q4698250;Nachman Wolf;Israeli para athletics competitor;https://en.wikipedia.org/wiki/Nachman_Wolf
http://www.wikidata.org/entity/Q100253455;https://commons.wikimedia.org/wiki/Special:Redirect/file/Sutton_Smith_2017.jpg?width=1024;http://www.wikidata.org/entity/Q46996878;Sutton Smith;American football player;https://en.wikipedia.org/wiki/Sutton_Smith
http://www.wikidata.org/entity/Q125119843;https://commons.wikimedia.org/wiki/Special:Redirect/file/Lu_Meng.jpg?width=1024;http://www.wikidata.org/entity/Q470080;Lü Meng;General serving under warlord Sun Quan (178-220);https://en.wikipedia.org/wiki/L%C3%BC_Meng
http://www.wikidata.org/entity/Q124414202;https://commons.wikimedia.org/wiki/Special:Redirect/file/Johnnie_To_2022.jpg?width=1024;http://www.wikidata.org/entity/Q470104;Johnnie To;Hong Kong filmmaker (born 1955);https://en.wikipedia.org/wiki/Johnnie_To
http://www.wikidata.org/entity/Q97751280;https://commons.wikimedia.org/wiki/Special:Redirect/file/Monday_Osagie_of_Enyimba.jpg?width=1024;http://www.wikidata.org/entity/Q47011601;Monday Osagie;association football player;https://en.wikipedia.org/wiki/Monday_Osagie
http://www.wikidata.org/entity/Q18706987;https://commons.wikimedia.org/wiki/Special:Redirect/file/Axel_%28Akke%29_Kumlien.png?width=1024;http://www.wikidata.org/entity/Q4701360;Akke Kumlien;Swedish artist (1884-1949);https://en.wikipedia.org/wiki/Akke_Kumlien
http://www.wikidata.org/entity/Q45321546;https://commons.wikimedia.org/wiki/Special:Redirect/file/Samah_Jabr.png?width=1024;http://www.wikidata.org/entity/Q47035332;Samah Jabr;Palestinian psychiatrist;https://en.wikipedia.org/wiki/Samah_Jabr
http://www.wikidata.org/entity/Q91988641;https://commons.wikimedia.org/wiki/Special:Redirect/file/Henry_Seely_White.jpg?width=1024;http://www.wikidata.org/entity/Q470497;Henry Seely White;American mathematician (1862–1943);https://en.wikipedia.org/wiki/Henry_Seely_White
http://www.wikidata.org/entity/Q26125494;https://commons.wikimedia.org/wiki/Special:Redirect/file/%D0%90%D0%BB%D0%B5%D0%BA%D0%BF%D0%B5%D1%80_%D0%90%D0%BB%D0%B5%D1%81%D0%BA%D0%B5%D1%80%D0%BE%D0%B2%D0%B8%D1%87_%D0%A0%D0%B7%D0%B0%D0%BA%D1%83%D0%BB%D0%B8%D0%B5%D0%B2.jpg?width=1024;http://www.wikidata.org/entity/Q4705739;Alakbar Rzaguliyev;Soviet artist (1903-1974);https://en.wikipedia.org/wiki/Alakbar_Rezaguliyev
http://www.wikidata.org/entity/Q55078046;https://commons.wikimedia.org/wiki/Special:Redirect/file/Mahendra_Singh_Dhoni_receiving_Padma_Bhushan.jpg?width=1024;http://www.wikidata.org/entity/Q470774;CHAITANYA;Indian cricket player;https://en.wikipedia.org/wiki/MS_Dhoni
http://www.wikidata.org/entity/Q111072523;https://commons.wikimedia.org/wiki/Special:Redirect/file/Spilhaus_NASA.jpg?width=1024;http://www.wikidata.org/entity/Q4707928;Alan Tower Waterman;American physicist (1892–1967);https://en.wikipedia.org/wiki/Alan_Tower_Waterman
http://www.wikidata.org/entity/Q62089798;https://commons.wikimedia.org/wiki/Special:Redirect/file/Alanson_Merwin_Randol.jpg?width=1024;http://www.wikidata.org/entity/Q4708285;Alanson Merwin Randol;Union United States Army officer (1837–1887);https://en.wikipedia.org/wiki/Alanson_Merwin_Randol
http://www.wikidata.org/entity/Q62089798;https://commons.wikimedia.org/wiki/Special:Redirect/file/Alanson_Weeks.jpg?width=1024;http://www.wikidata.org/entity/Q4708289;Alanson Weeks;American football player (1877-1947);https://en.wikipedia.org/wiki/Alanson_Weeks
